text,createTime,authorMeta.name,authorMeta.heart,authorMeta.video,musicMeta.musicName,musicMeta.musicAuthor,videoMeta.duration,diggCount,shareCount,playCount,commentCount,mentions,hashtags,dates,Engagement Rates,Hypehouse?
WHO ELSE HAS DONE THIS I’M LAUGHING SO HARD (creds to @brysonharris22) #foryou #trend,1571173552,jameswrightt,19040645,86,snxuko on ig,tsun.bun,12,140235,1936,1085529,286,"[""@brysonharris22""]","[{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]},{""id"":""44895"",""name"":""trend"",""title"":"""",""cover"":[]}]",2019-10-15,13.123279064861466,0
highschool #foryou,1570840399,jameswrightt,19040645,86,original sound,sugoiroongy,8,44999,266,1067854,80,[],"[{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]}]",2019-10-11,4.246367012718967,0
PEPPA got us 🐖💀🥓 #foryou #bacon,1564561611,jameswrightt,19040645,86,original sound,jameswrightt,10,116378,13037,881241,727,[],"[{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]},{""id"":""27931"",""name"":""bacon"",""title"":"""",""cover"":[]}]",2019-07-30,14.768037347331775,0
"my best friend @veggieluvr69 in PARIS helped me out, DON’T LET THIS FLOP #foryou #heyjulie",1563559339,jameswrightt,19040645,86,original sound,sapir.rr,13,496324,5653,3473768,1083,"[""@veggieluvr69""]","[{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]},{""id"":""463902"",""name"":""heyjulie"",""title"":""Jump on the #HeyJulie hype 🔥🔥🔥"",""cover"":[]},{""id"":""25597975"",""name"":""friendtest"",""title"":""How much do you REALLY know about your friends? Take our #FriendTest and celebrate National Friendship Day!"",""cover"":[""https://p16-va-default.akamaized.net/obj/musically-maliva-obj/23fa6debd74c7ce5ffc9b76353be1d85""]}]",2019-07-19,14.481680987331336,0
class of 2021 really does it BEST #foryou #classof2021,1563468923,jameswrightt,19040645,86,Alright by supergrass,grapesurgeongod,10,32289,1130,409786,295,[],"[{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]},{""id"":""4174123"",""name"":""classof2021"",""title"":"""",""cover"":[]}]",2019-07-18,8.227221037321918,0
GUYS I WENT TO AÇAÍ to film an edit WITH MY BROTHER AND HIS EX WAS THERE BRO @jack.wright #foryou,1562899833,jameswrightt,19040645,86,original sound,sound.aesthetic,12,422571,9004,2709783,1698,"[""@jack""]","[{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]}]",2019-07-11,15.989213896463298,0
"our goldfish, ONION, has kidney problems and my mom is so SAD, but my dad thinks it’s FUNNY #foryou",1561931779,jameswrightt,19040645,86,original sound,auquasing.io,12,281619,16409,1609276,2368,[],"[{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]}]",2019-06-30,18.666530787757974,0
my grandparents’ cat died two weeks ago & they’ve been sad ever since until now... #fyp,1560712309,jameswrightt,19040645,86,Olivia,One Direction,11,29968,715,313678,161,[],"[{""id"":""229207"",""name"":""fyp"",""title"":"""",""cover"":[]}]",2019-06-16,9.833013472414386,0
"i invited them over and they just broke up... it actually turned out well, i’m a therapist #foryou",1560564395,jameswrightt,19040645,86,original sound,toxic.lostboy,8,82421,1319,584801,117,[],"[{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]}]",2019-06-14,14.339407764350609,0
LIKE if u also have nothing to do in ur city... this is how we full send😎 #foryou #fullsend,1560050449,jameswrightt,19040645,86,original sound,monique0626,8,13212,496,248512,65,[],"[{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]},{""id"":""45098824"",""name"":""fullsend"",""title"":""Sometimes you just have to send it."",""cover"":[""https://p16-va-default.akamaized.net/obj/musically-maliva-obj/1635368208997381.PNG""]}]",2019-06-08,5.542187097604945,0
literally his ex is in our class and he’s flirting with someone else it’s so awkward #fyp #foryou,1559672845,jameswrightt,19040645,86,Zody,zodyeditz.x,10,183104,3834,1490943,1824,[],"[{""id"":""229207"",""name"":""fyp"",""title"":"""",""cover"":[]},{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]}]",2019-06-04,12.660577902709896,0
i caught them talking and i didn’t know they were breaking up with eachother #featureme #foryou,1559520754,jameswrightt,19040645,86,original sound,andrewxkelsey,10,623340,6870,4552000,1802,[],"[{""id"":""14817"",""name"":""featureme"",""title"":""Use the new hashtag #FeatureMe to increase your chances of getting featured on TikTok!🙋🙋🏽"",""cover"":[]},{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]}]",2019-06-02,13.88427065026362,0
we got sent to the office because of this video #school #sub #foryoupage #fyp,1559328266,jameswrightt,19040645,86,Wait a Minute!,Willow,8,17845,315,292314,64,[],"[{""id"":""3586"",""name"":""school"",""title"":"""",""cover"":[]},{""id"":""19781"",""name"":""sub"",""title"":"""",""cover"":[]},{""id"":""88764338"",""name"":""foryoupage"",""title"":"""",""cover"":[]},{""id"":""229207"",""name"":""fyp"",""title"":"""",""cover"":[]}]",2019-05-31,6.234391784177289,0
