text,createTime,authorMeta.name,authorMeta.heart,authorMeta.video,musicMeta.musicName,musicMeta.musicAuthor,videoMeta.duration,diggCount,shareCount,playCount,commentCount,mentions,hashtags,dates,Engagement Rates,Hypehouse?
Hoco 2k19 #ThousandDollarCrocs #lemonke #vintageonly #thisisme,1570922320,jack.wright,53058689,162,Originalton,svensven39,10,30877,294,486968,44,[],"[{""id"":""1646773430141957"",""name"":""ThousandDollarCrocs"",""title"":""Show us what YOUR $1,000 Crocs looks like by customizing, enhancing or by just embodying the Come As You Are mentality and letting the world know IM GONNA BE whatever I want."",""cover"":[""https://p16-va-default.akamaized.net/obj/musically-maliva-obj/201910089cc6aa515aa90dfa41b4a777""]},{""id"":""20117494"",""name"":""lemonke"",""title"":""Stinky, stinky."",""cover"":[""https://p16-va-default.akamaized.net/obj/musically-maliva-obj/e9cbf09b7241355557870c749d87cd23""]},{""id"":""1614569415625746"",""name"":""vintageonly"",""title"":""Vintage is in. Whether it's fashion, music or your whole lifestyle, it's #VintageOnly."",""cover"":[""https://p16-va-default.akamaized.net/obj/musically-maliva-obj/4d54e8c72f9cd7302acfead4ca6d0e4d""]},{""id"":""11462"",""name"":""thisisme"",""title"":""Today and every day we celebrate all of our LGBTQ+ friends who have come out, and those learning who they are. In honor of National Coming Out Day, share how you proudly live the life you love using #ThisIsMe. For every #ThisIsMe post shared, TikTok will donate $1 to GLAAD to support equality and acceptance for the LGBTQ+ community."",""cover"":[""https://p16-va-default.akamaized.net/obj/musically-maliva-obj/d733355ffec6b5ef82e07bff515f9acb""]}]",2019-10-13,6.410072119728606,0
We invited the freshmen th⭕️ts over #foryou #foyoupage #virał,1570908318,jack.wright,53058689,162,Be Gone Thot!,Lil Mayo,14,34508,345,489179,31,[],"[{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]},{""id"":""1603033732685830"",""name"":""foyoupage"",""title"":"""",""cover"":[]},{""id"":""71538786"",""name"":""virał"",""title"":"""",""cover"":[]}]",2019-10-13,7.1311319578313865,0
We crashed on the way to the beach(wait till the end) Don’t tik tok and drive guys #foryou #prayforus,1570337042,jack.wright,53058689,162,GOODBYE MIKE,queendeniska,14,27285,255,398545,46,[],"[{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]},{""id"":""598439"",""name"":""prayforus"",""title"":"""",""cover"":[]}]",2019-10-06,6.921677602278287,0
THIS TOOK WAY TOO LONG TO NOT LIKE ❤️😤  #rosslynch #evanpeters,1570225493,jack.wright,53058697,162,STUPID (feat. Yung Baby Tate),Ashnikko,15,38009,1131,464807,133,[],"[{""id"":""1789"",""name"":""rosslynch"",""title"":"""",""cover"":[]},{""id"":""8368"",""name"":""evanpeters"",""title"":"""",""cover"":[]}]",2019-10-05,8.449313370925998,0
THiS wAs nOT PlaNneD #foryou,1569976888,jack.wright,53058697,162,STUPID (feat. Yung Baby Tate),Ashnikko,13,277610,9154,1778329,432,[],"[{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]}]",2019-10-02,16.149767562695093,0
Send prayers for his girlfriend #foryou #foryoupage,1569704938,jack.wright,53058697,162,original sound,jack.wright,15,23694,246,330346,162,[],"[{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]},{""id"":""88764338"",""name"":""foryoupage"",""title"":"""",""cover"":[]}]",2019-09-29,7.2959866321977564,0
Lost my girlfriend today. A parked car ran into her😔😪🥺 #foryou,1569629920,jack.wright,53058697,162,original sound,unhappyauddio,11,24709,280,340552,99,[],"[{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]}]",2019-09-28,7.3668632103173675,0
He couldn’t resist #foryou #foryoupage,1569626610,jack.wright,53058697,162,sex (catching feelings),EDEN,10,21625,529,299454,72,[],"[{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]},{""id"":""88764338"",""name"":""foryoupage"",""title"":"""",""cover"":[]}]",2019-09-28,7.422175025212553,0
CrAcKhEaD beach movie,1564282765,jack.wright,53058697,162,original sound,thiccanimetiddys,12,19652,444,278462,76,[],[],2019-07-28,7.244076391033606,0
if you look closely you can see my 🅱️itties jiggle #foryou #summer,1564004768,jack.wright,53058697,162,BREAKFAST CHALLENGE,SPENCE,15,15314,473,301498,75,[],"[{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]},{""id"":""4100"",""name"":""summer"",""title"":""Beach, sun, fun!\nDo you have some cool summer videos? Upload them with the hashtag #summer."",""cover"":[]}]",2019-07-25,5.261063091629132,0
